-0.999132, 0.32636, 0.32636
-0.998438, 1.07552, 1.07552
-0.997743, 0.42411, 0.42411
-0.997049, 0.37212, 0.37212
-0.996354, 0.31950, 0.31950
-0.995660, 0.96640, 0.96640
-0.994965, 0.51259, 0.51259
-0.994271, 0.65813, 0.65813
-0.993576, 0.70300, 0.70300
-0.992882, 0.34728, 0.34728
-0.992188, 0.99086, 0.99086
-0.991493, 1.53368, 1.53368
-0.990799, -0.52421, -0.52421
-0.990104, 0.81714, 0.81714
-0.989410, -0.04228, -0.04228
-0.988715, 0.19749, 0.19749
-0.988021, -0.86349, -0.86349
-0.987326, 0.57473, 0.57473
-0.986632, 0.71207, 0.71207
-0.985938, 0.34857, 0.34857
-0.985243, 0.18414, 0.18414
-0.984549, -0.38110, -0.38110
-0.983854, 2.25279, 2.25279
-0.983160, 0.38576, 0.38576
-0.982465, 1.31783, 1.31783
-0.981771, 1.14898, 1.14898
-0.981076, 0.37917, 0.37917
-0.980382, 1.40840, 1.40840
-0.979688, 0.43671, 0.43671
-0.978993, -0.73606, -0.73606
-0.978299, 0.19031, 0.19031
-0.977604, 0.21563, 0.21563
-0.976910, -1.26010, -1.26010
-0.976215, -1.03684, -1.03684
-0.975521, -1.51471, -1.51471
-0.974826, -1.49362, -1.49362
-0.974132, -2.27362, -2.27362
-0.973438, -1.95472, -1.95472
-0.972743, -2.43690, -2.43690
-0.972049, -2.22029, -2.22029
-0.971354, -2.70476, -2.70476
-0.970660, -2.29047, -2.29047
-0.969965, -2.17740, -2.17740
-0.969271, -0.96548, -0.96548
-0.968576, -1.95484, -1.95484
-0.967882, -1.24542, -1.24542
-0.967188, -1.43731, -1.43731
-0.966493, -1.43037, -1.43037
-0.965799, -0.52476, -0.52476
-0.965104, -1.22046, -1.22046
-0.964410, 0.78264, 0.78264
-0.963715, -0.31571, -0.31571
-0.963021, 0.38459, 0.38459
-0.962326, 0.08360, 0.08360
-0.961632, -2.11887, -2.11887
-0.960938, -0.12272, -0.12272
-0.960243, 0.17214, 0.17214
-0.959549, -0.93456, -0.93456
-0.958854, -0.24268, -0.24268
-0.958160, -0.65221, -0.65221
-0.957465, -0.86324, -0.86324
-0.956771, -0.17575, -0.17575
-0.956076, -0.38978, -0.38978
-0.955382, -0.40537, -0.40537
-0.954688, 1.37763, 1.37763
-0.953993, 0.25904, 0.25904
-0.953299, 0.83891, 0.83891
-0.952604, 1.21718, 1.21718
-0.951910, 0.19386, 0.19386
-0.951215, 1.06888, 1.06888
-0.950521, -0.45770, -0.45770
-0.949826, 1.91410, 1.91410
-0.949132, 1.08429, 1.08429
-0.948438, 1.75276, 1.75276
-0.947743, 0.61949, 0.61949
-0.947049, 1.88449, 1.88449
-0.946354, -0.65221, -0.65221
-0.945660, 0.00936, 0.00936
-0.944965, -0.73085, -0.73085
-0.944271, 0.32724, 0.32724
-0.943576, -1.71649, -1.71649
-0.942882, -0.06206, -0.06206
-0.942188, -1.10943, -1.10943
-0.941493, -0.55860, -0.55860
-0.940799, -1.10968, -1.10968
-0.940104, -1.86264, -1.86264
-0.939410, -0.61736, -0.61736
-0.938715, -1.77395, -1.77395
-0.938021, -0.13238, -0.13238
-0.937326, -0.69263, -0.69263
-0.936632, -0.55487, -0.55487
-0.935938, 0.88102, 0.88102
-0.935243, -0.98497, -0.98497
-0.934549, 0.34712, 0.34712
-0.933854, -1.22274, -1.22274
-0.933160, -0.69453, -0.69453
-0.932465, -0.46824, -0.46824
-0.931771, -1.54399, -1.54399
-0.931076, -1.72175, -1.72175
-0.930382, -0.00140, -0.00140
-0.929688, -1.48323, -1.48323
-0.928993, -1.66705, -1.66705
-0.928299, -1.45293, -1.45293
-0.927604, -0.34081, -0.34081
-0.926910, -0.73075, -0.73075
-0.926215, -0.12273, -0.12273
-0.925521, -0.61691, -0.61691
-0.924826, -0.31307, -0.31307
-0.924132, -1.11143, -1.11143
-0.923438, -0.41182, -0.41182
-0.922743, 0.48560, 0.48560
-0.922049, 0.68093, 0.68093
-0.921354, 0.87412, 0.87412
