-0.999132, -1.79584, -1.79584
-0.998438, -2.32156, -2.32156
-0.997743, -3.46721, -3.46721
-0.997049, -4.91282, -4.91282
-0.996354, -5.43834, -5.43834
-0.995660, -5.05377, -5.05377
-0.994965, -4.97911, -4.97911
-0.994271, -4.89433, -4.89433
-0.993576, -3.89938, -3.89938
-0.992882, -2.60420, -2.60420
-0.992188, -2.51879, -2.51879
-0.991493, -1.83308, -1.83308
-0.990799, -0.83702, -0.83702
-0.990104, 0.45942, 0.45942
-0.989410, 0.54627, 0.54627
-0.988715, 1.84354, 1.84354
-0.988021, 2.84129, 2.84129
-0.987326, 2.61953, 2.61953
-0.986632, 2.70827, 2.70827
-0.985938, 2.48760, 2.48760
-0.985243, 1.34750, 1.34750
-0.984549, -0.70204, -0.70204
-0.983854, -1.22102, -1.22102
-0.983160, -2.04935, -2.04935
-0.982465, -3.48715, -3.48715
-0.981771, -4.00436, -4.00436
-0.981076, -3.92094, -3.92094
-0.980382, -3.83684, -3.83684
-0.979688, -3.74209, -3.74209
-0.978993, -2.43658, -2.43658
-0.978299, -2.34030, -2.34030
-0.977604, -1.94326, -1.94326
-0.976910, -0.63535, -0.63535
-0.976215, 0.07345, 0.07345
-0.975521, 0.47311, 0.47311
-0.974826, 0.56365, 0.56365
-0.974132, 1.27514, 1.27514
-0.973438, 0.45753, 0.45753
-0.972743, 0.25085, 0.25085
-0.972049, 0.04517, 0.04517
-0.971354, -0.15953, -0.15953
-0.970660, -0.97326, -0.97326
-0.969965, -0.87597, -0.87597
-0.969271, -1.07763, -1.07763
-0.968576, -1.57827, -1.57827
-0.967882, -1.47783, -1.47783
-0.967188, -1.36626, -1.36626
-0.966493, -1.26360, -1.26360
-0.965799, -1.14979, -1.14979
-0.965104, -0.13472, -0.13472
-0.964410, 1.81169, 1.81169
-0.963715, 1.91935, 1.91935
-0.963021, 2.03834, 2.03834
-0.962326, 1.84867, 1.84867
-0.961632, 1.35028, 1.35028
-0.960938, -0.05678, -0.05678
-0.960243, -0.54251, -0.54251
-0.959549, -1.33693, -1.33693
-0.958854, -2.13000, -2.13000
-0.958160, -2.01175, -2.01175
-0.957465, -1.88211, -1.88211
-0.956771, -1.45112, -1.45112
-0.956076, -1.93873, -1.93873
-0.955382, -0.89485, -0.89485
-0.954688, -1.36948, -1.36948
-0.953993, -1.54262, -1.54262
-0.953299, -1.71421, -1.71421
-0.952604, -1.27414, -1.27414
-0.951910, -1.14241, -1.14241
-0.951215, -0.08897, -0.08897
-0.950521, 0.66619, 0.66619
-0.949826, -0.10691, -0.10691
-0.949132, 0.34174, 0.34174
-0.948438, 0.48216, 0.48216
-0.947743, -0.58571, -0.58571
-0.947049, -1.05186, -1.05186
-0.946354, -0.28625, -0.28625
-0.945660, -0.43896, -0.43896
-0.944965, -0.58995, -0.58995
-0.944271, 1.09081, 1.09081
-0.943576, 1.24329, 1.24329
-0.942882, 1.39749, 1.39749
-0.942188, 1.86352, 1.86352
-0.941493, 1.42136, 1.42136
-0.940799, 0.97102, 0.97102
-0.940104, 1.75261, 1.75261
-0.939410, 1.91621, 1.91621
-0.938715, 1.48177, 1.48177
-0.938021, 1.34934, 1.34934
-0.937326, 0.60900, 0.60900
-0.936632, -1.34932, -1.34932
-0.935938, -2.08561, -2.08561
-0.935243, -2.50985, -2.50985
-0.934549, -3.55208, -3.55208
-0.933854, -3.97226, -3.97226
-0.933160, -3.79035, -3.79035
-0.932465, -3.59634, -3.59634
-0.931771, -3.10027, -3.10027
-0.931076, -2.30211, -2.30211
-0.930382, -1.49185, -1.49185
-0.929688, -0.68948, -0.68948
-0.928993, 0.42501, 0.42501
-0.928299, 0.93165, 0.93165
-0.927604, 1.44054, 1.44054
-0.926910, 1.95165, 1.95165
-0.926215, 1.85503, 1.85503
-0.925521, 1.76073, 1.76073
-0.924826, 1.66880, 1.66880
-0.924132, 0.96918, 0.96918
-0.923438, -0.03811, -0.03811
-0.922743, 0.18695, 0.18695
-0.922049, -0.50566, -0.50566
-0.921354, -1.50596, -1.50596
-0.920660, -1.58396, -1.58396
-0.919965, -1.34960, -1.34960
-0.919271, -1.73291, -1.73291
-0.918576, -1.80393, -1.80393
-0.917882, -1.56262, -1.56262
-0.917188, -1.01889, -1.01889
-0.916493, -0.78277, -0.78277
-0.915799, 0.07575, 0.07575
-0.915104, 0.92674, 0.92674
-0.914410, 1.48020, 1.48020
-0.913715, 1.42614, 1.42614
