-0.999132, -1.25238, -1.25238
-0.998438, -1.38093, -1.38093
-0.997743, -1.21402, -1.21402
-0.997049, -1.45158, -1.45158
-0.996354, -1.49366, -1.49366
-0.995660, -0.64016, -0.64016
-0.994965, -0.79107, -0.79107
-0.994271, -0.44643, -0.44643
-0.993576, -0.00615, -0.00615
-0.992882, -0.57017, -0.57017
-0.992188, -1.23858, -1.23858
-0.991493, -0.51127, -0.51127
-0.990799, -0.68817, -0.68817
-0.990104, -0.56933, -0.56933
-0.989410, -0.75470, -0.75470
-0.988715, -0.14419, -0.14419
-0.988021, -0.23780, -0.23780
-0.987326, -0.53560, -0.53560
-0.986632, -1.23749, -1.23749
-0.985938, -1.44341, -1.44341
-0.985243, -1.55337, -1.55337
-0.984549, -1.96733, -1.96733
-0.983854, -1.38520, -1.38520
-0.983160, -1.10693, -1.10693
-0.982465, -1.03261, -1.03261
-0.981771, -1.46215, -1.46215
-0.981076, -1.79544, -1.79544
-0.980382, -2.63245, -2.63245
-0.979688, -2.47320, -2.47320
-0.978993, -2.41764, -2.41764
-0.978299, -2.66578, -2.66578
-0.977604, -2.41744, -2.41744
-0.976910, -1.77267, -1.77267
-0.976215, -1.53139, -1.53139
-0.975521, -1.09362, -1.09362
-0.974826, -0.65937, -0.65937
-0.974132, -0.22844, -0.22844
-0.973438, -0.10094, -0.10094
-0.972743, 0.02319, 0.02319
-0.972049, -0.15601, -0.15601
-0.971354, -0.23854, -0.23854
-0.970660, -0.32431, -0.32431
-0.969965, -0.71324, -0.71324
-0.969271, -0.90532, -0.90532
-0.968576, -1.10052, -1.10052
-0.967882, -0.79879, -0.79879
-0.967188, -1.00010, -1.00010
-0.966493, -0.70440, -0.70440
-0.965799, -0.61166, -0.61166
-0.965104, -0.52184, -0.52184
-0.964410, -0.33492, -0.33492
-0.963715, -0.15082, -0.15082
-0.963021, -0.06950, -0.06950
-0.962326, 0.50902, 0.50902
-0.961632, 0.78488, 0.78488
-0.960938, 0.95803, 0.95803
-0.960243, 1.12847, 1.12847
-0.959549, 0.49635, 0.49635
-0.958854, 0.66167, 0.66167
-0.958160, 0.42448, 0.42448
-0.957465, 0.18478, 0.18478
-0.956771, -0.15734, -0.15734
-0.956076, -0.10188, -0.10188
-0.955382, -0.64882, -0.64882
-0.954688, -1.79812, -1.79812
-0.953993, -1.94968, -1.94968
-0.953299, -1.90346, -1.90346
-0.952604, -2.15948, -2.15948
-0.951910, -2.01757, -2.01757
-0.951215, -1.67778, -1.67778
-0.950521, -0.84003, -0.84003
-0.949826, -1.10437, -1.10437
-0.949132, -0.37076, -0.37076
-0.948438, -1.13913, -1.13913
-0.947743, -1.30943, -1.30943
-0.947049, -0.68160, -0.68160
-0.946354, -0.55564, -0.55564
-0.945660, -0.73148, -0.73148
-0.944965, -1.50908, -1.50908
-0.944271, -0.48841, -0.48841
-0.943576, -1.36940, -1.36940
-0.942882, -1.15206, -1.15206
-0.942188, -1.03632, -1.03632
-0.941493, -1.22211, -1.22211
-0.940799, -1.80948, -1.80948
-0.940104, -0.99827, -0.99827
-0.939410, -1.78852, -1.78852
-0.938715, -1.88023, -1.88023
-0.938021, -1.47330, -1.47330
-0.937326, -1.46772, -1.46772
-0.936632, -1.26344, -1.26344
-0.935938, -1.06045, -1.06045
-0.935243, -0.75864, -0.75864
-0.934549, -0.05793, -0.05793
-0.933854, -0.25846, -0.25846
-0.933160, 0.23988, 0.23988
-0.932465, 0.13710, 0.13710
-0.931771, 0.03325, 0.03325
-0.931076, 0.22839, 0.22839
-0.930382, 0.22247, 0.22247
-0.929688, 0.61568, 0.61568
-0.928993, 1.30800, 1.30800
-0.928299, 1.69937, 1.69937
-0.927604, 1.88994, 1.88994
-0.926910, 1.47965, 1.47965
-0.926215, 1.46849, 1.46849
-0.925521, 1.65661, 1.65661
-0.924826, 1.14398, 1.14398
-0.924132, 1.83063, 1.83063
-0.923438, 1.81666, 1.81666
-0.922743, 2.00199, 2.00199
-0.922049, 1.78672, 1.78672
-0.921354, 1.47087, 1.47087
-0.920660, 1.75444, 1.75444
-0.919965, 1.13747, 1.13747
-0.919271, 0.31998, 0.31998
-0.918576, 0.30209, 0.30209
-0.917882, 0.18378, 0.18378
-0.917188, 0.96510, 0.96510
-0.916493, 0.54606, 0.54606
-0.915799, 1.02666, 1.02666
-0.915104, 0.40695, 0.40695
-0.914410, 0.38697, 0.38697
-0.913715, 0.26677, 0.26677
-0.913021, -0.15363, -0.15363
-0.912326, -0.37422, -0.37422
-0.911632, -0.39495, -0.39495
-0.910938, -0.11578, -0.11578
-0.910243, 0.56330, 0.56330
-0.909549, -0.05775, -0.05775
-0.908854, 0.52117, 0.52117
-0.908160, 0.70009, 0.70009
-0.907465, 0.57899, 0.57899
-0.906771, 0.55789, 0.55789
-0.906076, 1.33687, 1.33687
-0.905382, 1.31593, 1.31593
-0.904688, 1.49501, 1.49501
-0.903993, 0.87421, 0.87421
-0.903299, 0.05350, 0.05350
-0.902604, -0.46709, -0.46709
-0.901910, -0.48755, -0.48755
-0.901215, -0.80777, -0.80777
-0.900521, -1.12776, -1.12776
-0.899826, -0.84755, -0.84755
-0.899132, -1.86706, -1.86706
-0.898438, -1.48626, -1.48626
-0.897743, -1.70518, -1.70518
-0.897049, -1.02377, -1.02377
-0.896354, -1.64204, -1.64204
-0.895660, -0.25997, -0.25997
-0.894965, 0.22249, 0.22249
-0.894271, 0.40532, 0.40532
-0.893576, -0.31148, -0.31148
-0.892882, -0.32790, -0.32790
-0.892188, -0.14385, -0.14385
-0.891493, 0.04062, 0.04062
-0.890799, 0.92560, 0.92560
-0.890104, 1.61103, 1.61103
-0.889410, 1.89698, 1.89698
-0.888715, 1.68342, 1.68342
-0.888021, 1.97044, 1.97044
-0.887326, 1.45798, 1.45798
-0.886632, 1.74611, 1.74611
-0.885938, 1.23485, 1.23485
-0.885243, 1.02418, 1.02418
-0.884549, 0.61413, 0.61413
-0.883854, 0.00482, 0.00482
-0.883160, -0.40385, -0.40385
-0.882465, -1.01182, -1.01182
-0.881771, -1.71908, -1.71908
-0.881076, -2.22563, -2.22563
-0.880382, -2.33145, -2.33145
-0.879688, -2.43646, -2.43646
-0.878993, -2.94066, -2.94066
-0.878299, -2.84404, -2.84404
-0.877604, -3.14660, -3.14660
-0.876910, -1.84825, -1.84825
-0.876215, -1.24908, -1.24908
-0.875521, -0.24914, -0.24914
-0.874826, 1.25171, 1.25171
-0.874132, 1.95342, 1.95342
-0.873438, 2.75601, 2.75601
-0.872743, 2.55955, 2.55955
-0.872049, 2.16404, 2.16404
-0.871354, 0.66948, 0.66948
-0.870660, 0.27584, 0.27584
-0.869965, -0.61686, -0.61686
-0.869271, -0.80855, -0.80855
-0.868576, -1.29931, -1.29931
-0.867882, -1.78906, -1.78906
-0.867188, -2.37773, -2.37773
-0.866493, -2.66530, -2.66530
